query,metric,timestamp_utc,timestamp_unix,value,zone,path,namespace,pod_namespace,pod,pod_name,container,device,mode,cpu,labels_json
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,86.11,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,86.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,86.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,510.43,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,510.47,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,510.47,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,531.47,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,531.58,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,531.58,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,14,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""14"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,417784.64,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,417799.48,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,417799.48,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,1.21,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,1.21,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,1.21,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,321.91,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,321.92,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,321.92,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,80.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,80.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,80.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,steal,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""steal"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,513.51,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,513.55,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,513.55,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,system,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""system"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,531.48,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,531.55,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,531.55,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,user,15,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""15"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""user"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,416938.39,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,416953.25,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,416953.25,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,idle,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""idle"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,3.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,3.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,3.12,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,iowait,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""iowait"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,397.46,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,397.48,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,397.48,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,irq,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""irq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:48.456000Z,1783955748.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:58.456000Z,1783955758.456,0,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,nice,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""nice"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
node_cpu_seconds,node_cpu_seconds_total,2026-07-13T15:15:38.456000Z,1783955738.456,107.24,,,monitoring,,monitoring-prometheus-node-exporter-rxjld,,node-exporter,,softirq,16,"{""__name__"": ""node_cpu_seconds_total"", ""container"": ""node-exporter"", ""cpu"": ""16"", ""endpoint"": ""http-metrics"", ""instance"": ""188.184.49.170:9100"", ""job"": ""node-exporter"", ""mode"": ""softirq"", ""namespace"": ""monitoring"", ""pod"": ""monitoring-prometheus-node-exporter-rxjld"", ""service"": ""monitoring-prometheus-node-exporter""}"
