query,metric,zone,path,sample_count,sample_coverage_ratio,first,last,min,max,mean,median,p95,observed_counter_delta,counter_resets,labels_json
kepler_node,kepler_node_cpu_active_joules_total,core,aggregated-core,3,1.0,6.799743,6.808871,6.799743,6.808871,6.803858333333333,6.802961,6.80828,0.009127999999999581,0,"{""__name__"": ""kepler_node_cpu_active_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-core"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""core""}"
kepler_node,kepler_node_cpu_active_joules_total,package,aggregated-package,3,1.0,11807.489274,11828.170451,11807.489274,11828.170451,11817.08354,11815.590895,11826.9124954,20.68117700000039,0,"{""__name__"": ""kepler_node_cpu_active_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-package"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""package""}"
kepler_node,kepler_node_cpu_active_watts,core,aggregated-core,3,1.0,0.00043399219761875845,0.000300267169380107,0.000272169210861106,0.00043399219761875845,0.00033547619261999046,0.000300267169380107,0.0004206196947948933,,0,"{""__name__"": ""kepler_node_cpu_active_watts"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-core"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""core""}"
kepler_node,kepler_node_cpu_active_watts,package,aggregated-package,3,1.0,1.1028764506465045,0.9153523166161921,0.6686245342218021,1.1028764506465045,0.8956177671614997,0.9153523166161921,1.0841240372434733,,0,"{""__name__"": ""kepler_node_cpu_active_watts"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-package"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""package""}"
kepler_node,kepler_node_cpu_idle_joules_total,core,aggregated-core,3,1.0,10293.50875,10294.424516,10293.50875,10294.424516,10293.961876,10293.952362,10294.3773006,0.915765999998257,0,"{""__name__"": ""kepler_node_cpu_idle_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-core"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""core""}"
kepler_node,kepler_node_cpu_idle_joules_total,package,aggregated-package,3,1.0,1117478.469061,1119607.284756,1117478.469061,1119607.284756,1118559.6102533333,1118593.076943,1119505.8639747,2128.815694999881,0,"{""__name__"": ""kepler_node_cpu_idle_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-package"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""package""}"
kepler_node,kepler_node_cpu_idle_watts,core,aggregated-core,3,1.0,0.03960178803273001,0.03310416333548576,0.03310416333548576,0.040563251446632274,0.03775640093828268,0.03960178803273001,0.04046710510524205,,0,"{""__name__"": ""kepler_node_cpu_idle_watts"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-core"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""core""}"
kepler_node,kepler_node_cpu_idle_watts,package,aggregated-package,3,1.0,100.63747612154008,100.91670248643986,99.64971797955168,100.91670248643986,100.40129886251054,100.63747612154008,100.88877984994988,,0,"{""__name__"": ""kepler_node_cpu_idle_watts"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-package"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""package""}"
kepler_node,kepler_node_cpu_joules_total,core,aggregated-core,3,1.0,10300.308493,10301.233387,10300.308493,10301.233387,10300.765734333334,10300.755323,10301.1855806,0.9248939999997674,0,"{""__name__"": ""kepler_node_cpu_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-core"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""core""}"
kepler_node,kepler_node_cpu_joules_total,package,aggregated-package,3,1.0,80764.182543,82913.679415,80764.182543,82913.679415,81854.91800133332,81886.892046,82811.0006781,2149.4968720000033,0,"{""__name__"": ""kepler_node_cpu_joules_total"", ""container"": ""kepler"", ""endpoint"": ""http"", ""instance"": ""10.100.2.41:28282"", ""job"": ""kepler"", ""namespace"": ""kepler"", ""node_name"": ""sebas-green-baremetal-jpmdwiscskyy-node-0"", ""path"": ""aggregated-package"", ""pod"": ""kepler-5k5h5"", ""service"": ""kepler"", ""zone"": ""package""}"
